weight,latitude,longitude
71,57.7099296,11.9940758
70,57.7108151,11.9950267
70,57.7102595,11.9942934
70,57.711021,11.9952605
69,57.711021,11.9952605
68,57.711021,11.9952605
68,57.7108151,11.9950267
67,57.7100755,11.9941023
67,57.7108151,11.9950267
67,57.7100755,11.9941023
67,57.711021,11.9952605
66,57.7099296,11.9940758
66,57.711021,11.9952605
65,57.7102595,11.9942934
65,57.709648,11.9937824
21,57.7028095,12.016572
20,57.7023253,12.0168244
19,57.7023253,12.0168244
19,57.7023253,12.0168244
18,57.7028095,12.016572
18,57.7035919,12.0182489
18,57.7029243,12.0155939
17,57.7031763,12.0168594
16,57.7023253,12.0168244
16,57.7035305,12.0169653
24,57.7023728,12.017338
28,57.7021196,12.0156213
28,57.7029243,12.0155939
28,57.7018937,12.0153611
28,57.7019903,12.0154302
27,57.7025201,12.016015
27,57.7021244,12.0159826
27,57.7029373,12.0158214
27,57.7029507,12.0160583
27,57.7025201,12.016015
27,57.7023478,12.0170709
27,57.7024055,12.015428
26,57.7045312,12.0182712
26,57.7023478,12.0170709
26,57.7023728,12.017338
26,57.7023478,12.0170709
26,57.7027371,12.0174907
26,57.7019903,12.0154302
26,57.7018937,12.0153611
28,57.7021244,12.0159826
28,57.7029633,12.0162832
28,57.7029243,12.0155939
28,57.7027371,12.0174907
28,57.7029373,12.0158214
28,57.7029633,12.0162832
28,57.7027151,12.0172515
28,57.7029507,12.0160583
29,57.7029633,12.0162832
29,57.7023137,12.0153681
29,57.7027371,12.0174907
29,57.7029507,12.0160583
29,57.7026939,12.0170185
29,57.70307,12.017294
29,57.7025267,12.0162745
29,57.7026939,12.0170185
29,57.7021196,12.0156213
30,57.7023959,12.0175922
34,57.7023478,12.0170709
34,57.70887,11.97456
34,57.7029507,12.0160583
33,57.7029373,12.0158214
33,57.7029507,12.0160583
33,57.7026939,12.0170185
33,57.7024055,12.015428
33,57.7030973,12.017591
33,57.7023959,12.0175922
32,57.7023959,12.0175922
39,57.7025267,12.0162745
38,57.7041492,12.0179991
38,57.7021244,12.0159826
38,57.7044624,12.0183188
38,57.7031763,12.0168594
38,57.7030973,12.017591
37,57.7026939,12.0170185
37,57.7031219,12.0178609
36,57.703735,12.017755
36,57.7025201,12.016015
36,57.7023959,12.0175922
36,57.7041492,12.0179991
36,57.70307,12.017294
42,57.7044624,12.0183188
42,57.703735,12.017755
41,57.7018937,12.0153611
41,57.7023728,12.017338
41,57.7034819,12.0180872
41,57.703591,12.017809
41,57.7026939,12.0170185
41,57.7029373,12.0158214
41,57.7027151,12.0172515
40,57.7021196,12.0156213
40,57.7023959,12.0175922
40,57.7025267,12.0162745
40,57.7031763,12.0168594
40,57.7021244,12.0159826
40,57.7029507,12.0160583
45,57.70307,12.017294
45,57.7034819,12.0180872
45,57.7041044,12.0179948
45,57.7024055,12.015428
45,57.7021196,12.0156213
45,57.7027371,12.0174907
45,57.7031219,12.0178609
45,57.7025267,12.0162745
44,57.7041044,12.0179948
44,57.703929,12.0180719
49,57.7029373,12.0158214
49,57.7023478,12.0170709
48,57.7021196,12.0156213
48,57.7023959,12.0175922
51,57.7029507,12.0160583
51,57.7021244,12.0159826
51,57.7030973,12.017591
51,57.704262,12.018308
51,57.7031763,12.0168594
51,57.7023137,12.0153681
50,57.7026939,12.0170185
50,57.7026939,12.0170185
50,57.7035919,12.0182489
50,57.7029243,12.0155939
50,57.7021196,12.0156213
50,57.7023137,12.0153681
55,57.7029507,12.0160583
54,57.7029507,12.0160583
54,57.7023253,12.0168244
54,57.7035305,12.0169653
53,57.7023253,12.0168244
53,57.7029633,12.0162832
53,57.7031219,12.0178609
53,57.7031763,12.0168594
53,57.7018937,12.0153611
52,57.7026939,12.0170185
52,57.7027151,12.0172515
52,57.7023253,12.0168244
52,57.7031763,12.0168594
52,57.7028095,12.016572
52,57.703508,12.017836
52,57.7025267,12.0162745
52,57.7030973,12.017591
52,57.7031219,12.0178609
61,57.7030973,12.017591
60,57.7024055,12.015428
60,57.702513,12.0157595
60,57.7023137,12.0153681
59,57.70307,12.017294
59,57.7024055,12.015428
59,57.7029373,12.0158214
58,57.70307,12.017294
58,57.7029633,12.0162832
56,57.7026939,12.0170185
56,57.7031763,12.0168594
56,57.7028095,12.016572
56,57.7028095,12.016572
56,57.7023728,12.017338
56,57.7031763,12.0168594
68,57.7029633,12.0162832
68,57.7025267,12.0162745
68,57.7018937,12.0153611
68,57.702513,12.0157595
66,57.702513,12.0157595
66,57.7023253,12.0168244
66,57.70307,12.017294
66,57.7023478,12.0170709
65,57.7018937,12.0153611
65,57.7024055,12.015428
65,57.7031219,12.0178609
65,57.7026939,12.0170185
64,57.7043714,12.0183067
76,57.7047866,12.0179622
75,57.7029507,12.0160583
75,57.7021196,12.0156213
74,57.7021244,12.0159826
74,57.7023728,12.017338
73,57.7029243,12.0155939
73,57.7025201,12.016015
73,57.7030973,12.017591
72,57.7023253,12.0168244
72,57.7027151,12.0172515
82,57.7023137,12.0153681
82,57.704385,12.018351
82,57.7021244,12.0159826
81,57.7019903,12.0154302
81,57.702513,12.0157595
81,57.7021196,12.0156213
81,57.7047866,12.0179622
80,57.7027151,12.0172515
18,57.6986608,11.9421263
18,57.6986854,11.9448397
18,57.6987469,11.9453867
17,57.6986778,11.9443447
16,57.6986608,11.9421263
16,57.6989145,11.9471634
22,57.6991665,11.9474098
22,57.6988178,11.9457349
21,57.6995062,11.9506077
21,57.6994833,11.9512426
21,57.6987422,11.9412858
21,57.6991665,11.9474098
21,57.6986778,11.9443447
21,57.6992205,11.9477238
21,57.6994833,11.9512426
20,57.6989491,11.9417946
20,57.6992205,11.9477238
20,57.6986778,11.9443447
20,57.6986778,11.9443447
20,57.6986976,11.9417011
20,57.698758,11.945978
20,57.69927,11.9502159
22,57.6993656,11.9512187
22,57.6992205,11.9477238
22,57.6989702,11.9480035
22,57.6987422,11.9412858
22,57.6992205,11.9477238
22,57.6987469,11.9453867
22,57.6994786,11.9511968
22,57.6986778,11.9443447
22,57.6993656,11.9512187
24,57.698758,11.945978
24,57.6989702,11.9480035
24,57.6991746,11.9501118
23,57.698758,11.945978
23,57.6991665,11.9474098
23,57.6987469,11.9453867
23,57.6992205,11.9477238
23,57.6986854,11.9448397
23,57.6986778,11.9443447
23,57.6994346,11.9501873
23,57.6992205,11.9477238
23,57.6986854,11.9448397
25,57.6993594,11.9511498
25,57.6992205,11.9477238
25,57.6992205,11.9477238
25,57.6993594,11.9511498
25,57.6994833,11.9512426
25,57.6994786,11.9511968
25,57.6996125,11.9504066
25,57.69927,11.9502159
25,57.6995727,11.9513293
25,57.6993929,11.951489
25,57.698758,11.945978
24,57.6991049,11.9508586
24,57.6992205,11.9477238
24,57.6986778,11.9443447
24,57.6986778,11.9443447
24,57.6992205,11.9477238
24,57.6992205,11.9477238
24,57.698758,11.945978
24,57.6986854,11.9448397
24,57.6990518,11.9501922
26,57.698758,11.945978
26,57.6991665,11.9474098
26,57.6994417,11.9498778
26,57.6986854,11.9448397
26,57.6991746,11.9501118
26,57.6996125,11.9504066
26,57.6988178,11.9457349
26,57.6991665,11.9474098
26,57.6990347,11.9478817
25,57.6986854,11.9448397
25,57.6990518,11.9501922
25,57.6995062,11.9506077
25,57.699148,11.950525
25,57.6991256,11.9505985
25,57.6986778,11.9443447
25,57.6991665,11.9474098
27,57.6996765,11.9508835
27,57.6986854,11.9448397
27,57.6992205,11.9477238
27,57.6988178,11.9457349
27,57.6994768,11.9509968
27,57.6986854,11.9448397
27,57.6991665,11.9474098
27,57.6992205,11.9477238
27,57.6986976,11.9417011
27,57.6993656,11.9512187
27,57.6993656,11.9512187
27,57.6991178,11.9507462
27,57.6993656,11.9512187
27,57.6991665,11.9474098
27,57.6991049,11.9508586
27,57.6991665,11.9474098
27,57.6992205,11.9477238
26,57.6992557,11.9482963
26,57.6992205,11.9477238
28,57.6994346,11.9501873
28,57.6991665,11.9474098
28,57.6986854,11.9448397
28,57.6988178,11.9457349
27,57.6989075,11.9477336
27,57.6994346,11.9501873
27,57.6992321,11.9506242
27,57.6991665,11.9474098
27,57.6993656,11.9512187
27,57.6995426,11.9510151
27,57.6992205,11.9477238
27,57.6988935,11.9413687
27,57.6986854,11.9448397
29,57.6996765,11.9508835
29,57.6991665,11.9474098
29,57.6988178,11.9457349
29,57.6993594,11.9511498
29,57.6986854,11.9448397
29,57.6987422,11.9412858
29,57.6987469,11.9453867
28,57.6993656,11.9512187
28,57.6987422,11.9412858
28,57.6992205,11.9477238
28,57.6992205,11.9477238
28,57.6990347,11.9478817
28,57.6987469,11.9453867
28,57.6994417,11.9498778
28,57.6994786,11.9511968
28,57.6986854,11.9448397
30,57.6993929,11.951489
30,57.6991746,11.9501118
30,57.6988935,11.9413687
30,57.6992205,11.9477238
30,57.6991256,11.9505985
29,57.6996125,11.9504066
29,57.6993929,11.951489
29,57.6986854,11.9448397
29,57.6988178,11.9457349
29,57.6991665,11.9474098
29,57.6991563,11.9503398
29,57.6986854,11.9448397
29,57.6988178,11.9457349
29,57.6993929,11.951489
29,57.6991665,11.9474098
31,57.6991256,11.9505985
31,57.6995562,11.9506801
31,57.6986854,11.9448397
31,57.699148,11.950525
31,57.6987469,11.9453867
31,57.6992205,11.9477238
31,57.6993656,11.9512187
31,57.698966,11.948244
31,57.6988935,11.9413687
31,57.6990518,11.9501922
31,57.698758,11.945978
31,57.6986778,11.9443447
31,57.6994417,11.9498778
30,57.6986144,11.9425502
30,57.6986854,11.9448397
30,57.6996125,11.9504066
30,57.6991256,11.9505985
30,57.6989075,11.9477336
30,57.6996125,11.9504066
32,57.6988178,11.9457349
32,57.6986854,11.9448397
32,57.6987422,11.9412858
32,57.6986854,11.9448397
32,57.6987469,11.9453867
32,57.6989145,11.9471634
32,57.6989145,11.9471634
31,57.6989702,11.9480035
31,57.6992205,11.9477238
31,57.6991665,11.9474098
31,57.6994417,11.9498778
31,57.6986144,11.9425502
31,57.6988178,11.9457349
31,57.6991049,11.9508586
31,57.6989491,11.9417946
31,57.6993594,11.9511498
33,57.6991665,11.9474098
33,57.6994417,11.9498778
33,57.6986854,11.9448397
33,57.6991665,11.9474098
33,57.6986854,11.9448397
33,57.6993656,11.9512187
33,57.6993656,11.9512187
33,57.6989145,11.9471634
33,57.6986778,11.9443447
32,57.698758,11.945978
32,57.6990312,11.9487318
32,57.6991665,11.9474098
32,57.6986854,11.9448397
32,57.6990347,11.9478817
32,57.6988178,11.9457349
32,57.6996765,11.9508835
32,57.6991049,11.9508586
32,57.6986778,11.9443447
34,57.6988178,11.9457349
34,57.6986778,11.9443447
34,57.698758,11.945978
34,57.6993656,11.9512187
34,57.6986854,11.9448397
34,57.6989491,11.9417946
34,57.698758,11.945978
34,57.6995062,11.9506077
34,57.6991256,11.9505985
34,57.6989145,11.9471634
34,57.6994768,11.9509968
33,57.6993929,11.951489
33,57.6991862,11.9509049
33,57.6989145,11.9471634
33,57.6992205,11.9477238
33,57.6986778,11.9443447
33,57.6990347,11.9478817
33,57.6992205,11.9477238
35,57.6988656,11.9421725
35,57.6990518,11.9501922
35,57.6995062,11.9506077
35,57.6993656,11.9512187
35,57.6988178,11.9457349
35,57.6994833,11.9512426
35,57.6991256,11.9505985
35,57.6986854,11.9448397
35,57.6986854,11.9448397
35,57.6988178,11.9457349
34,57.6987469,11.9453867
34,57.6992321,11.9506242
34,57.6992321,11.9506242
34,57.6991178,11.9507462
34,57.6991862,11.9509049
34,57.6995426,11.9510151
34,57.6994768,11.9509968
34,57.6987469,11.9453867
34,57.6987469,11.9453867
36,57.6986778,11.9443447
36,57.698758,11.945978
36,57.6988178,11.9457349
36,57.6990347,11.9478817
36,57.6991256,11.9505985
35,57.6989145,11.9471634
35,57.6993594,11.9511498
35,57.6991563,11.9503398
35,57.6986778,11.9443447
35,57.6986854,11.9448397
35,57.6988594,11.9409174
35,57.6993594,11.9511498
35,57.6993656,11.9512187
35,57.6989075,11.9477336
35,57.6993656,11.9512187
37,57.698966,11.948244
37,57.6988656,11.9421725
37,57.6993656,11.9512187
37,57.6992321,11.9506242
37,57.6991862,11.9509049
37,57.6995062,11.9506077
36,57.6995562,11.9506801
36,57.6994346,11.9501873
36,57.6994768,11.9509968
36,57.6988178,11.9457349
36,57.6994417,11.9498778
36,57.6990518,11.9501922
36,57.6987469,11.9453867
36,57.6986854,11.9448397
36,57.69927,11.9502159
36,57.6994417,11.9498778
37,57.6990347,11.9478817
37,57.6993656,11.9512187
37,57.6987469,11.9453867
37,57.698758,11.945978
37,57.6986854,11.9448397
37,57.6988656,11.9421725
37,57.6994833,11.9512426
39,57.6986854,11.9448397
38,57.6986778,11.9443447
38,57.6996431,11.9506204
38,57.699148,11.950525
38,57.6986608,11.9421263
38,57.6988594,11.9409174
38,57.6989145,11.9471634
38,57.698758,11.945978
38,57.6988178,11.9457349
38,57.6990518,11.9501922
40,57.6986778,11.9443447
39,57.6990518,11.9501922
39,57.6989075,11.9477336
39,57.6994833,11.9512426
39,57.6986608,11.9421263
39,57.6986778,11.9443447
39,57.6986608,11.9421263
39,57.6986854,11.9448397
39,57.6987469,11.9453867
39,57.6990347,11.9478817
39,57.6986778,11.9443447
41,57.6986976,11.9417011
40,57.6988178,11.9457349
40,57.6990518,11.9501922
40,57.6991256,11.9505985
40,57.6986778,11.9443447
40,57.6986778,11.9443447
40,57.6986854,11.9448397
40,57.6986976,11.9417011
40,57.6987469,11.9453867
40,57.6986854,11.9448397
40,57.6994346,11.9501873
42,57.6986778,11.9443447
42,57.6988178,11.9457349
41,57.6988178,11.9457349
41,57.69927,11.9502159
41,57.6995562,11.9506801
41,57.6994346,11.9501873
41,57.6993656,11.9512187
41,57.6986854,11.9448397
41,57.6986976,11.9417011
41,57.6989145,11.9471634
41,57.6987469,11.9453867
43,57.6987469,11.9453867
42,57.698758,11.945978
42,57.6991168,11.9499497
42,57.6989491,11.9417946
42,57.6988656,11.9421725
42,57.6996765,11.9508835
42,57.6988178,11.9457349
42,57.6995062,11.9506077
42,57.6988656,11.9421725
42,57.6986778,11.9443447
43,57.6986976,11.9417011
43,57.6986854,11.9448397
43,57.6993656,11.9512187
43,57.6988178,11.9457349
43,57.6996125,11.9504066
43,57.6986976,11.9417011
43,57.6988935,11.9413687
43,57.6990347,11.9478817
43,57.6987422,11.9412858
45,57.6987469,11.9453867
45,57.698966,11.948244
45,57.6996125,11.9504066
45,57.698758,11.945978
45,57.69927,11.9502159
44,57.6995062,11.9506077
44,57.6993594,11.9511498
44,57.698758,11.945978
44,57.6986976,11.9417011
44,57.6993656,11.9512187
44,57.6986976,11.9417011
44,57.6992205,11.9477238
44,57.6991746,11.9501118
44,57.6991256,11.9505985
47,57.6987469,11.9453867
46,57.6991049,11.9508586
46,57.6986778,11.9443447
46,57.6986778,11.9443447
46,57.6988935,11.9413687
46,57.6987469,11.9453867
46,57.6994786,11.9511968
46,57.6986778,11.9443447
46,57.6986976,11.9417011
46,57.6986976,11.9417011
46,57.6994346,11.9501873
49,57.6986778,11.9443447
49,57.6988178,11.9457349
49,57.6994346,11.9501873
49,57.6993594,11.9511498
49,57.6988178,11.9457349
49,57.6986144,11.9425502
49,57.698758,11.945978
48,57.69927,11.9502159
48,57.6986778,11.9443447
48,57.6986976,11.9417011
48,57.6994786,11.9511968
48,57.6995062,11.9506077
51,57.6993594,11.9511498
51,57.6994786,11.9511968
51,57.6994768,11.9509968
51,57.6986854,11.9448397
51,57.6986854,11.9448397
51,57.6995562,11.9506801
51,57.6988178,11.9457349
50,57.6988935,11.9413687
50,57.6988935,11.9413687
50,57.6994768,11.9509968
50,57.6989702,11.9480035
53,57.6989145,11.9471634
53,57.6989491,11.9417946
53,57.6988935,11.9413687
53,57.6989491,11.9417946
53,57.6994768,11.9509968
52,57.6987469,11.9453867
52,57.6991862,11.9509049
52,57.6986608,11.9421263
52,57.6990347,11.9478817
52,57.6989145,11.9471634
52,57.6986608,11.9421263
52,57.6991563,11.9503398
52,57.6987469,11.9453867
52,57.6993594,11.9511498
52,57.6996765,11.9508835
54,57.6987469,11.9453867
53,57.6986778,11.9443447
53,57.6987469,11.9453867
53,57.6995562,11.9506801
53,57.6993929,11.951489
53,57.6991862,11.9509049
53,57.6986778,11.9443447
53,57.6994346,11.9501873
53,57.6988935,11.9413687
53,57.698758,11.945978
53,57.6986778,11.9443447
55,57.6995062,11.9506077
54,57.6991862,11.9509049
54,57.6993594,11.9511498
54,57.6988178,11.9457349
54,57.6986854,11.9448397
54,57.6987469,11.9453867
54,57.6994833,11.9512426
54,57.6986778,11.9443447
56,57.6986608,11.9421263
56,57.698758,11.945978
56,57.6987469,11.9453867
55,57.6991862,11.9509049
55,57.6989491,11.9417946
55,57.6989145,11.9471634
55,57.6991049,11.9508586
55,57.6993656,11.9512187
55,57.6995062,11.9506077
55,57.69927,11.9502159
55,57.6988656,11.9421725
55,57.6996125,11.9504066
55,57.6991746,11.9501118
57,57.6991862,11.9509049
56,57.6995562,11.9506801
56,57.6993929,11.951489
56,57.698758,11.945978
56,57.6988178,11.9457349
56,57.6986608,11.9421263
56,57.6991746,11.9501118
56,57.6993594,11.9511498
56,57.6989491,11.9417946
56,57.6988594,11.9409174
56,57.6986778,11.9443447
58,57.6991862,11.9509049
58,57.6990347,11.9478817
58,57.6986854,11.9448397
58,57.6987422,11.9412858
58,57.6988178,11.9457349
57,57.6991256,11.9505985
57,57.6991862,11.9509049
57,57.6988656,11.9421725
57,57.6986778,11.9443447
57,57.6988656,11.9421725
57,57.6995062,11.9506077
57,57.6995062,11.9506077
57,57.6988178,11.9457349
57,57.6988656,11.9421725
57,57.6986608,11.9421263
58,57.6989491,11.9417946
58,57.6988656,11.9421725
58,57.6988656,11.9421725
58,57.6988594,11.9409174
58,57.699148,11.950525
58,57.6991256,11.9505985
58,57.6986854,11.9448397
60,57.6988656,11.9421725
59,57.6988656,11.9421725
59,57.6993656,11.9512187
59,57.6986608,11.9421263
59,57.698758,11.945978
59,57.6993656,11.9512187
59,57.6987469,11.9453867
59,57.69927,11.9502159
59,57.6988178,11.9457349
61,57.6988178,11.9457349
60,57.6996125,11.9504066
60,57.6986854,11.9448397
60,57.6989491,11.9417946
60,57.6986976,11.9417011
60,57.6987422,11.9412858
60,57.69927,11.9502159
60,57.6987469,11.9453867
60,57.6988594,11.9409174
61,57.698758,11.945978
61,57.6987422,11.9412858
61,57.6987469,11.9453867
61,57.6988656,11.9421725
61,57.6987422,11.9412858
61,57.6991168,11.9499497
61,57.698758,11.945978
61,57.6986778,11.9443447
61,57.6988656,11.9421725
61,57.6994786,11.9511968
62,57.6987469,11.9453867
62,57.6986854,11.9448397
62,57.698758,11.945978
62,57.6986778,11.9443447
62,57.6987469,11.9453867
62,57.6991563,11.9503398
62,57.6996125,11.9504066
64,57.6996765,11.9508835
64,57.6988656,11.9421725
64,57.6991049,11.9508586
64,57.6988594,11.9409174
64,57.6990347,11.9478817
63,57.6988656,11.9421725
63,57.6986854,11.9448397
63,57.6986854,11.9448397
63,57.6989491,11.9417946
63,57.6987422,11.9412858
63,57.6986608,11.9421263
63,57.6987469,11.9453867
65,57.6986608,11.9421263
65,57.6988656,11.9421725
65,57.6987422,11.9412858
64,57.698758,11.945978
64,57.70887,11.97456
64,57.6996125,11.9504066
64,57.6991862,11.9509049
64,57.6986854,11.9448397
64,57.6986608,11.9421263
64,57.6986778,11.9443447
64,57.6989491,11.9417946
64,57.6988594,11.9409174
64,57.6990312,11.9487318
67,57.6988594,11.9409174
67,57.6994833,11.9512426
67,57.6988656,11.9421725
67,57.6986778,11.9443447
67,57.6989491,11.9417946
67,57.6988594,11.9409174
67,57.6988656,11.9421725
67,57.6993594,11.9511498
67,57.6987469,11.9453867
66,57.6988178,11.9457349
66,57.6989491,11.9417946
66,57.6990347,11.9478817
70,57.6991256,11.9505985
69,57.6986976,11.9417011
69,57.6988178,11.9457349
69,57.6987469,11.9453867
69,57.6987469,11.9453867
69,57.6993594,11.9511498
69,57.6986778,11.9443447
68,57.6988178,11.9457349
68,57.6993594,11.9511498
68,57.6989491,11.9417946
68,57.6986608,11.9421263
68,57.6990312,11.9487318
68,57.6986778,11.9443447
68,57.6988594,11.9409174
68,57.6986976,11.9417011
71,57.6989491,11.9417946
71,57.6987469,11.9453867
71,57.6988656,11.9421725
71,57.698758,11.945978
71,57.6986608,11.9421263
71,57.6989491,11.9417946
70,57.6988594,11.9409174
70,57.6988594,11.9409174
70,57.6994346,11.9501873
70,57.6989491,11.9417946
70,57.6986976,11.9417011
70,57.6987422,11.9412858
70,57.6987469,11.9453867
70,57.6988178,11.9457349
70,57.6986608,11.9421263
70,57.6988656,11.9421725
74,57.6986608,11.9421263
74,57.6989491,11.9417946
74,57.6993656,11.9512187
74,57.6988178,11.9457349
74,57.6990347,11.9478817
73,57.6986778,11.9443447
73,57.6986778,11.9443447
73,57.6988935,11.9413687
73,57.6989491,11.9417946
72,57.6990347,11.9478817
72,57.6988935,11.9413687
72,57.6987422,11.9412858
72,57.6989491,11.9417946
72,57.6988935,11.9413687
72,57.698758,11.945978
72,57.6986976,11.9417011
72,57.698758,11.945978
72,57.6987469,11.9453867
72,57.6994346,11.9501873
77,57.6988594,11.9409174
77,57.6986854,11.9448397
77,57.6986976,11.9417011
77,57.6989491,11.9417946
76,57.6988935,11.9413687
76,57.6988656,11.9421725
76,57.698758,11.945978
76,57.6995727,11.9513293
76,57.6988656,11.9421725
81,57.6988935,11.9413687
81,57.698758,11.945978
81,57.6986608,11.9421263
81,57.6988935,11.9413687
80,57.6988594,11.9409174
80,57.6988935,11.9413687
80,57.6988594,11.9409174
80,57.6986854,11.9448397
57,57.7004658,11.9439378
26,57.7081341,11.9260004
26,57.7083015,11.9252841
26,57.7082776,11.9254348
30,57.7081974,11.9257311
30,57.7082393,11.9248116
29,57.7081386,11.9252436
29,57.7082776,11.9254348
29,57.7081974,11.9257311
29,57.7082776,11.9254348
29,57.7080115,11.9257836
29,57.7083015,11.9252841
29,57.7082776,11.9254348
29,57.7083059,11.9245296
29,57.7081386,11.9252436
28,57.7080115,11.9257836
28,57.7081974,11.9257311
28,57.7083015,11.9252841
28,57.7081341,11.9260004
28,57.7080753,11.9255114
28,57.7080115,11.9257836
28,57.7081341,11.9260004
28,57.7081974,11.9257311
35,57.7082776,11.9254348
35,57.7081341,11.9260004
35,57.7081974,11.9257311
34,57.7081341,11.9260004
33,57.7083015,11.9252841
33,57.70887,11.97456
33,57.7081386,11.9252436
33,57.7081341,11.9260004
32,57.7083015,11.9252841
32,57.7081341,11.9260004
32,57.7082393,11.9248116
32,57.7079756,11.9259451
32,57.7081974,11.9257311
44,57.7080115,11.9257836
44,57.7080115,11.9257836
44,57.7081386,11.9252436
43,57.7080753,11.9255114
43,57.7080115,11.9257836
43,57.7080115,11.9257836
43,57.7081974,11.9257311
43,57.7082393,11.9248116
42,57.7080115,11.9257836
42,57.7081386,11.9252436
41,57.7081386,11.9252436
40,57.7082393,11.9248116
40,57.7081386,11.9252436
52,57.7082776,11.9254348
51,57.7083059,11.9245296
51,57.7081386,11.9252436
51,57.7082393,11.9248116
50,57.7079756,11.9259451
50,57.7083059,11.9245296
50,57.7081341,11.9260004
50,57.7079756,11.9259451
50,57.7081386,11.9252436
49,57.7083059,11.9245296
49,57.7080115,11.9257836
49,57.7083059,11.9245296
48,57.7080753,11.9255114
48,57.7083015,11.9252841
48,57.7081386,11.9252436
60,57.7081974,11.9257311
60,57.7083059,11.9245296
60,57.7080115,11.9257836
59,57.7081341,11.9260004
59,57.7081974,11.9257311
59,57.7081341,11.9260004
59,57.7081341,11.9260004
59,57.7079756,11.9259451
58,57.7083059,11.9245296
57,57.7083059,11.9245296
57,57.7083059,11.9245296
56,57.7082393,11.9248116
56,57.7081974,11.9257311
70,57.7082776,11.9254348
68,57.7079756,11.9259451
68,57.7081386,11.9252436
67,57.7081341,11.9260004
66,57.7083059,11.9245296
65,57.7081386,11.9252436
65,57.7083059,11.9245296
64,57.7079756,11.9259451
64,57.7081341,11.9260004
20,57.7077774,11.9251154
18,57.7074126,11.9253462
18,57.7077774,11.9251154
17,57.7074805,11.9250096
16,57.7078282,11.9248582
26,57.7076769,11.925306
25,57.7074805,11.9250096
24,57.7079453,11.9242539
24,57.7076769,11.925306
24,57.7077774,11.9251154
30,57.7079453,11.9242539
30,57.7077275,11.9253717
29,57.7076136,11.9243434
29,57.7077548,11.9235835
29,57.7079453,11.9242539
29,57.7076136,11.9243434
28,57.7076769,11.925306
28,57.7078282,11.9248582
28,57.7077548,11.9235835
33,57.7078282,11.9248582
33,57.7073831,11.924821
33,57.7079453,11.9242539
32,57.7078936,11.9245209
32,57.7077548,11.9235835
32,57.7077548,11.9235835
32,57.7073831,11.924821
39,57.7076599,11.9241086
38,57.7074126,11.9253462
38,57.7078282,11.9248582
38,57.7078282,11.9248582
38,57.7077548,11.9235835
38,57.7076136,11.9243434
38,57.7077548,11.9235835
38,57.7076136,11.9243434
38,57.7078282,11.9248582
38,57.7077774,11.9251154
37,57.7077774,11.9251154
37,57.7076599,11.9241086
37,57.7077548,11.9235835
36,57.7079453,11.9242539
36,57.7076599,11.9241086
36,57.7079453,11.9242539
36,57.7074126,11.9253462
45,57.7077275,11.9253717
45,57.7077275,11.9253717
44,57.7078282,11.9248582
44,57.7079453,11.9242539
44,57.7076599,11.9241086
44,57.7078282,11.9248582
43,57.7079453,11.9242539
43,57.7077275,11.9253717
43,57.7077275,11.9253717
43,57.7077548,11.9235835
42,57.7077548,11.9235835
42,57.7076599,11.9241086
42,57.7078282,11.9248582
41,57.7077548,11.9235835
40,57.7077548,11.9235835
40,57.7076599,11.9241086
40,57.7076136,11.9243434
40,57.7078282,11.9248582
40,57.7079453,11.9242539
54,57.7074126,11.9253462
54,57.707354,11.9256428
54,57.7077774,11.9251154
54,57.7078282,11.9248582
54,57.7076599,11.9241086
53,57.7079453,11.9242539
53,57.7077275,11.9253717
53,57.7078936,11.9245209
52,57.7074126,11.9253462
52,57.7076599,11.9241086
52,57.7076599,11.9241086
52,57.7078936,11.9245209
51,57.7076136,11.9243434
51,57.7077774,11.9251154
50,57.7077774,11.9251154
48,57.7078282,11.9248582
48,57.7076769,11.925306
48,57.7074126,11.9253462
48,57.7074805,11.9250096
58,57.7077275,11.9253717
58,57.7076769,11.925306
57,57.7077548,11.9235835
57,57.7074126,11.9253462
57,57.7078936,11.9245209
57,57.7076769,11.925306
57,57.7076136,11.9243434
57,57.7077774,11.9251154
57,57.7079453,11.9242539
57,57.7078936,11.9245209
56,57.7074805,11.9250096
56,57.7078282,11.9248582
56,57.7078936,11.9245209
56,57.7074805,11.9250096
56,57.7078936,11.9245209
56,57.7076769,11.925306
63,57.7076136,11.9243434
62,57.7076769,11.925306
62,57.7076599,11.9241086
62,57.7074805,11.9250096
62,57.7077774,11.9251154
62,57.7078936,11.9245209
62,57.7076136,11.9243434
62,57.7078282,11.9248582
61,57.7074805,11.9250096
60,57.7078282,11.9248582
60,57.7074805,11.9250096
66,57.707354,11.9256428
65,57.707354,11.9256428
65,57.7077774,11.9251154
65,57.7079453,11.9242539
65,57.7074126,11.9253462
65,57.707354,11.9256428
64,57.7076136,11.9243434
64,57.7077774,11.9251154
64,57.7079453,11.9242539
64,57.7076136,11.9243434
64,57.707354,11.9256428
72,57.7076769,11.925306
72,57.7074805,11.9250096
20,57.7087544,11.9249852
19,57.7087544,11.9249852
18,57.7086497,11.9248949
18,57.7087544,11.9249852
16,57.7086497,11.9248949
16,57.7087544,11.9249852
41,57.7086497,11.9248949
40,57.7086497,11.9248949
39,57.7087544,11.9249852
38,57.7084929,11.9247604
38,57.7087544,11.9249852
37,57.7084929,11.9247604
35,57.7086497,11.9248949
35,57.7087544,11.9249852
35,57.7086497,11.9248949
